datetime,HPI_inf,Fips,HPI_pre
2005-10-01,266.8269556451613,48,338.7196632195391
2005-10-01,401.1296370967742,49,445.1014825127524
2005-10-01,567.4963427419356,50,536.8664804170027
2005-10-01,577.560810483871,51,549.5223893889342
2005-10-01,566.2185241935484,53,597.4826835785327
2005-10-01,269.5670201612903,54,296.25975701474545
2005-10-01,419.7304596774194,55,415.0886100010034
2005-10-01,306.5974112903226,56,334.06660438301617
2006-01-01,364.46651999999995,1,390.2117462671007
2006-01-01,351.24170399999997,2,342.07033909134657
2006-01-01,537.87888,4,503.9453474530623
2006-01-01,319.53873600000003,5,323.2080074004445
2006-01-01,834.692364,6,690.9396553463446
2006-01-01,459.88905600000004,8,524.6287960073466
2006-01-01,605.061468,9,565.4092616315777
2006-01-01,619.606152,10,553.2974760371347
2006-01-01,782.145936,11,819.6970328876007
2006-01-01,605.0876039999999,12,599.5958488322415
2006-01-01,408.40113599999995,13,445.4456168664482
2006-01-01,681.8751719999999,15,658.892247609702
2006-01-01,407.76080399999995,16,423.9254358169992
2006-01-01,472.042296,17,467.18515754932804
2006-01-01,326.856816,18,347.2545874293771
2006-01-01,312.33826799999997,19,315.0164100345572
2006-01-01,300.067416,20,307.650991057439
2006-01-01,367.380684,21,375.45082303084536
2006-01-01,294.05613600000004,22,298.5837103499172
2006-01-01,645.337044,23,590.623403806969
2006-01-01,663.775992,24,596.8584604540592
2006-01-01,947.1555719999999,25,835.6623285772314
2006-01-01,414.97434,26,385.8434750500571
2006-01-01,480.10525199999995,27,434.4877259254157
2006-01-01,308.352528,28,310.541177451262
2006-01-01,378.43621199999995,29,398.00350243018886
2006-01-01,438.56208000000004,30,475.74488984500067
2006-01-01,322.661988,31,337.9805872937288
2006-01-01,540.858384,32,478.89239607302875
2006-01-01,607.570524,33,514.6902849143258
2006-01-01,737.2181519999999,34,648.502842877956
2006-01-01,386.35542,35,398.5098150035617
2006-01-01,823.662972,36,739.6084796925741
2006-01-01,402.4944,37,436.5172632798699
2006-01-01,290.64538799999997,38,351.90858059853537
2006-01-01,349.59513599999997,39,355.88699131697433
2006-01-01,245.913624,40,275.251369354082
2006-01-01,537.0948,41,555.3700185384519
2006-01-01,494.859024,42,506.9598094259703
2006-01-01,788.379372,44,673.0862934336087
2006-01-01,414.137988,45,437.0917632837917
2006-01-01,350.601372,46,368.10646017004905
2006-01-01,366.66194399999995,47,419.67296154815074
2006-01-01,267.815592,48,330.87651950926517
2006-01-01,411.459048,49,428.99850896735376
2006-01-01,570.640356,50,566.450221415349
2006-01-01,585.90378,51,553.2235569789661
2006-01-01,581.7220199999999,53,625.9014347028183
2006-01-01,272.76836399999996,54,290.3059159599652
2006-01-01,419.574276,55,400.6506065431305
2006-01-01,312.63883200000004,56,350.0206430419676
2006-04-01,367.3811958353991,1,398.6927984775441
2006-04-01,356.74279424888454,2,372.6934299304179
2006-04-01,544.6965275161131,4,491.3549730956787
2006-04-01,321.1345999008429,5,326.08998682924135
2006-04-01,835.224666336143,6,700.1319340844618
2006-04-01,458.5008547347546,8,513.5687816692317
2006-04-01,602.90322657412,9,534.8479553386401
2006-04-01,626.1107506197324,10,542.2756946872618
2006-04-01,785.9329737233516,11,820.2802647011063
2006-04-01,612.7771145265245,12,593.750984017071
2006-04-01,407.38210411502234,13,443.8362071433911
2006-04-01,681.9461616261775,15,648.1038013134578
2006-04-01,419.6013644025781,16,435.82225957453693
2006-04-01,471.7049122459098,17,467.49684558717405
2006-04-01,323.4929300941993,18,353.09250719067734
2006-04-01,311.59761626177493,19,317.4675119290585
2006-04-01,300.14286960832925,20,322.35697979874084
2006-04-01,365.4245592464056,21,375.4211781567695
2006-04-01,299.2617352503719,22,352.5738172155469
2006-04-01,636.2308378780367,23,616.393825024594
2006-04-01,671.6835379276154,24,590.3666284603452
2006-04-01,927.6789846306397,25,815.751047114424
2006-04-01,404.7387010411503,26,378.0019610060872
2006-04-01,473.4930966782351,27,429.9770539208085
2006-04-01,314.6686286564205,28,346.93857192122744
2006-04-01,375.7778879524046,29,387.76413361856453
2006-04-01,448.419641051066,30,491.3285391564084
2006-04-01,323.28560436291525,31,345.7560892398556
2006-04-01,537.129138324244,32,483.72961227608715
2006-04-01,599.0547426871592,33,543.2032769419764
2006-04-01,739.4272206246902,34,643.4637180205184
2006-04-01,397.1065225582549,35,387.3014118416473
2006-04-01,819.0662171541895,36,765.0316266627292
2006-04-01,404.58320674268725,37,461.2596126971786
2006-04-01,296.65720575111555,38,339.69418693213373
2006-04-01,345.24917402082303,39,357.7876578336302
2006-04-01,246.88607238472983,40,271.48932039652914
2006-04-01,554.2464690133863,41,551.4226828733779
2006-04-01,496.0656856717898,42,513.5241333028284
2006-04-01,781.7994169558752,44,667.3481911948406
2006-04-01,417.4374020823005,45,432.625259403328
2006-04-01,353.1534675260288,46,358.34679421084263
2006-04-01,370.56882895389197,47,419.3615835125605
2006-04-01,269.7437342588002,48,349.2395133955384
2006-04-01,425.22507486365896,49,479.2714174517084
2006-04-01,578.9182310361924,50,572.4294117350198
2006-04-01,591.8242578086267,51,553.9798009035619
2006-04-01,596.8519067922658,53,590.1592358913373
2006-04-01,267.90371839365395,54,306.3184593705625
2006-04-01,415.584428358949,55,391.3491688766774
2006-04-01,319.94247694595936,56,356.38570680685893
2006-07-01,367.8830327308256,1,386.50323441523886
2006-07-01,358.19215632633126,2,337.88974365077104
2006-07-01,541.3101397166586,4,459.63993923427006
2006-07-01,319.87552906692724,5,325.82598481235357
2006-07-01,825.7418309721545,6,677.5468799813917
2006-07-01,453.7730532486566,8,486.3080064881207
2006-07-01,594.782327308256,9,531.532019822349
2006-07-01,622.8335202735711,10,572.399519045932
2006-07-01,781.9732877381535,11,798.2096991677479
2006-07-01,608.2142139716659,12,549.407618591178
2006-07-01,404.6292017586713,13,431.6844342126534
2006-07-01,684.5793414753298,15,613.0094790009165
2006-07-01,424.764263800684,16,426.6544846777943
2006-07-01,468.3157518319493,17,443.5461672745021
2006-07-01,320.55223058133856,18,332.97578525595884
2006-07-01,308.84401758671225,19,313.8276780124514
2006-07-01,298.24661651196874,20,305.53340228619066
2006-07-01,361.56289594528585,21,375.47587514813404
2006-07-01,301.0044943820225,22,349.5518394832942
2006-07-01,631.0943859306302,23,596.0768834291484
2006-07-01,670.7644162188569,24,573.6867150926444
2006-07-01,907.252443575965,25,805.3103664427783
2006-07-01,395.7554743527113,26,362.20904702280603
2006-07-01,466.92404494382026,27,427.01627170530554
2006-07-01,316.09621494870544,28,340.0622172322865
2006-07-01,373.74352320468984,29,369.78138351245696
2006-07-01,453.0197440156327,30,474.0085288841158
2006-07-01,319.84999316072305,31,322.0586960360531
2006-07-01,530.9936336101613,32,426.5043262540137
2006-07-01,587.8620967269175,33,525.3572094358119
2006-07-01,732.9826516853934,34,623.9569618273185
2006-07-01,400.9009594528579,35,360.3990636625026
2006-07-01,806.3090063507573,36,733.2609265183918
2006-07-01,405.36974303859313,37,449.4508115753319
2006-07-01,295.871777234978,38,352.17748198444053
2006-07-01,339.4104973131412,39,348.98965000568796
2006-07-01,245.09362774792382,40,285.4785923024752
2006-07-01,560.3726936980948,41,539.9739220284728
2006-07-01,494.36237616023453,42,488.3516468667041
2006-07-01,768.1838983878847,44,647.1022120666657
2006-07-01,417.409922813874,45,407.466067374196
2006-07-01,353.92765999022964,46,393.5349404231745
2006-07-01,369.7726897899365,47,392.0553225425718
2006-07-01,269.72300928187593,48,330.3812845021494
2006-07-01,437.4683771372741,49,447.53604870468877
2006-07-01,572.3362657547631,50,509.79247896152003
2006-07-01,586.7640527601368,51,531.0344511482065
2006-07-01,605.430800195408,53,570.6671192863607
2006-07-01,267.450313629702,54,256.0516409051801
2006-07-01,411.39621690278454,55,404.20645410772056
2006-07-01,325.5317322911578,56,336.7184314431726
2006-10-01,375.3917260273973,1,409.5332100841845
2006-10-01,360.840469667319,2,354.01623298206073
2006-10-01,546.822915851272,4,460.55647205132965
2006-10-01,323.106939334638,5,349.3702739695083
2006-10-01,822.107624266145,6,668.3883076078056
2006-10-01,458.67145596868886,8,512.7611346717275
2006-10-01,598.9286888454012,9,544.7517321224667
2006-10-01,635.2173228962819,10,560.8707611257875
2006-10-01,796.0355577299413,11,812.6681829260122
2006-10-01,613.3520782778866,12,538.9480434781375
2006-10-01,412.79280234833664,13,434.2175303511886
2006-10-01,683.0907005870843,15,652.6287582214932
2006-10-01,436.01343639921726,16,447.6096666515523
2006-10-01,474.20728767123296,17,458.7035868659528
2006-10-01,324.30888845401176,18,331.1919407294546
2006-10-01,311.76514285714285,19,325.9305478052116
2006-10-01,301.5613620352251,20,308.2084971707789
2006-10-01,366.0062935420744,21,383.58491086212365
2006-10-01,306.3052250489237,22,343.627569483583
2006-10-01,641.5083757338552,23,592.9371592780237
2006-10-01,680.4950019569472,24,584.634091086888
2006-10-01,911.0774324853229,25,807.1904836836525
2006-10-01,398.36941291585134,26,378.6970772987515
2006-10-01,472.76239138943254,27,426.5233087629345
2006-10-01,322.2885909980431,28,335.153762232178
2006-10-01,378.6779060665362,29,374.1220706477226
2006-10-01,462.17500978473583,30,443.2681764148476
2006-10-01,320.60074755381606,31,349.46562609987393
2006-10-01,530.3920156555773,32,421.9885821020991
2006-10-01,592.6632093933464,33,505.5036087433683
2006-10-01,737.7410254403133,34,640.19905029987
2006-10-01,410.7725048923679,35,414.79766257666114
2006-10-01,817.8368688845402,36,763.9022332168281
2006-10-01,413.4065636007828,37,449.12401635407366
2006-10-01,296.5873385518591,38,317.95060195216223
2006-10-01,341.238469667319,39,343.60116192497594
2006-10-01,249.00805479452058,40,283.1566734599039
2006-10-01,571.7697534246577,41,553.3014586460954
2006-10-01,500.95704892367905,42,498.7140373377133
2006-10-01,768.7615420743641,44,630.6875779112133
2006-10-01,428.4948610567515,45,429.32470958894373
2006-10-01,355.5851389432485,46,375.0623847911739
2006-10-01,377.15628962818005,47,407.0615101878288
2006-10-01,273.82702544031315,48,328.63242585900906
2006-10-01,454.75872798434443,49,486.9613749112645
2006-10-01,582.2036947162427,50,554.1646181504988
2006-10-01,595.936602739726,51,544.7960902903269
2006-10-01,619.3234637964775,53,583.4294708971836
2006-10-01,271.0778864970646,54,256.9442985838678
2006-10-01,417.0379843444227,55,406.1024223255837
2006-10-01,334.57660273972607,56,375.38357370646395
2007-01-01,374.98590390037714,1,439.9490180569859
2007-01-01,362.91086058711915,2,377.52604978113277
2007-01-01,540.2059818399764,4,479.0657328428361
2007-01-01,323.48939565265925,5,369.5027032298194
2007-01-01,804.398289793601,6,665.8360354570298
2007-01-01,456.18803340823183,8,498.52646880777144
2007-01-01,598.019056862907,9,532.8363732410833
2007-01-01,630.5024454398541,10,610.6386591878661
2007-01-01,796.8894393298942,11,802.7123005251826
2007-01-01,604.6019848876768,12,531.644756652664
2007-01-01,412.83456907554717,13,438.79951658876365
2007-01-01,686.6793013583621,15,626.9632961050713
2007-01-01,438.6716102825918,16,403.1779436551641
2007-01-01,473.24783724891665,17,451.4057919733059
2007-01-01,322.7029957730143,18,348.3728987492924
2007-01-01,310.3742750792257,19,331.3366598903332
2007-01-01,300.88674104738016,20,299.74608262327115
2007-01-01,366.28476974817653,21,383.35013181018144
2007-01-01,307.1398884774602,22,383.9553081667731
2007-01-01,640.6114890539998,23,588.7941226901147
2007-01-01,677.1663995884635,24,575.5448208079117
2007-01-01,896.8890627350686,25,809.079850906387
2007-01-01,392.00765613398244,26,370.1431198324189
2007-01-01,471.3833085020165,27,418.1488234688696
2007-01-01,324.54215678186137,28,299.41759589858503
2007-01-01,377.45925836055073,29,367.9475890839435
2007-01-01,466.96932208078357,30,458.24048878840125
2007-01-01,319.2276156597447,31,356.07070257499385
2007-01-01,522.7783457975222,32,425.35505137032334
2007-01-01,586.1469554540735,33,513.7254935023925
2007-01-01,732.7851652698041,34,633.4385754751365
2007-01-01,413.82391085961655,35,456.00975098865416
2007-01-01,815.2810494183649,36,772.7583237670299
2007-01-01,416.5763104383739,37,447.60911707146676
2007-01-01,300.5823281907434,38,359.29514000127347
2007-01-01,338.6466191393644,39,345.11337953959867
2007-01-01,250.13858107222765,40,288.31180654253524
2007-01-01,573.6660283319665,41,555.2921412049466
2007-01-01,501.31723940463087,42,516.5989138046239
2007-01-01,762.6176252202062,44,694.1412478843356
2007-01-01,427.57322488437677,45,434.73023728405616
2007-01-01,356.4674551216412,46,384.0325297848022
2007-01-01,377.72561961010797,47,423.26595534832404
2007-01-01,275.1765385306008,48,327.46725365413005
2007-01-01,464.95258690556506,49,476.29580892959734
2007-01-01,581.6822335567344,50,582.3216471626995
2007-01-01,593.7065413938863,51,557.3421444912891
2007-01-01,625.4035300911885,53,568.47583060806
2007-01-01,270.58497794299643,54,268.290717751968
2007-01-01,415.409394487933,55,399.7719036181407
2007-01-01,339.5979093163543,56,361.9807894927361
2007-04-01,375.620168695844,1,400.07871415694524
2007-04-01,362.1348895421045,2,374.36262027759847
2007-04-01,529.0465510379255,4,467.22893262951254
2007-04-01,321.453461909169,5,348.32898226351716
2007-04-01,781.4443548271084,6,654.745533849093
2007-04-01,451.90724509808626,8,505.7134897064105
2007-04-01,586.346454654001,9,533.1902055010506
2007-04-01,627.5667921415934,10,589.7928559510055
2007-04-01,786.5076009034195,11,818.9931882549297
2007-04-01,589.5799137819422,12,493.5865793874436
2007-04-01,409.2080387070169,13,429.7090222061669
2007-04-01,679.6906545954994,15,633.7132573195363
2007-04-01,434.4616051519846,16,468.7584015495312
2007-04-01,466.1068931289292,17,437.9644032108619
2007-04-01,319.8993962817863,18,341.58177825561074
2007-04-01,309.3217237857304,19,337.98047362474506
2007-04-01,300.52370708877396,20,328.2465552726004
2007-04-01,362.8868567811606,21,382.8321023653144
2007-04-01,306.5143794265876,22,348.29764795309643
2007-04-01,628.7950052987184,23,586.4089328756153
2007-04-01,670.3913264058386,24,579.9371693262124
2007-04-01,873.4350137383057,25,807.2853641875732
2007-04-01,380.24476721603907,26,365.33302414905535
2007-04-01,460.8055240935836,27,421.51840563437776
2007-04-01,320.7014946701128,28,310.1146509800791
2007-04-01,373.4770620645341,29,370.8717832225184
2007-04-01,467.874016140711,30,467.87050474468947
2007-04-01,317.70615850120606,31,344.2328208809677
2007-04-01,505.47237809351645,32,424.42946222648084
2007-04-01,575.2674706652409,33,507.7262373456394
2007-04-01,719.544918265473,34,636.1280219277616
2007-04-01,411.9276535549365,35,414.86579133038725
2007-04-01,802.9130195021603,36,758.7861341961715
2007-04-01,415.562161877041,37,444.0083044905635
2007-04-01,300.4735759395035,38,364.6303865953688
2007-04-01,332.6201754091522,39,333.9570230380234
2007-04-01,248.211852825104,40,268.6181053112949
2007-04-01,573.2998230563775,41,527.6686616054383
2007-04-01,497.4263286356161,42,493.2665807228292
2007-04-01,739.3968533765544,44,664.886053017982
2007-04-01,425.57585894380486,45,440.77757434620884
2007-04-01,355.76823358476275,46,373.51651381183075
2007-04-01,377.8008736891067,47,408.33811692802686
2007-04-01,276.4607554389785,48,315.4193895936326
2007-04-01,470.5936309886306,49,445.2870187275487
2007-04-01,574.0893886573864,50,532.8173002500203
2007-04-01,588.138643240418,51,532.0844355190557
2007-04-01,624.9098412302618,53,585.2482622094526
2007-04-01,266.87317314101307,54,262.03464388221335
2007-04-01,409.7218829870386,55,391.29848518721377
2007-04-01,344.4511266369683,56,363.30205068381736
2007-07-01,371.5194683982848,1,394.1341091064608
2007-07-01,356.16834432948707,2,328.72794435661933
2007-07-01,510.6815520195375,4,458.7647517023251
2007-07-01,316.8566019518567,5,313.1188577258309
2007-07-01,742.4822884620846,6,644.9051567339748
2007-07-01,443.20340391696567,8,513.6247294260689
2007-07-01,574.0033925579546,9,520.7325752753175
2007-07-01,613.1790653427108,10,539.9098344775373
2007-07-01,778.256221424988,11,806.2772675994918
2007-07-01,561.1510010128452,12,484.1282882577933
2007-07-01,401.38055905265855,13,427.245596651125
2007-07-01,667.5697926033906,15,638.8703444890996
2007-07-01,429.522224851623,16,446.86531060805953
2007-07-01,456.3279346478233,17,430.5858799420537
2007-07-01,314.4197192431113,18,344.6503478117929
2007-07-01,305.1793568906601,19,332.36146051109404
2007-07-01,295.8029249453348,20,317.10240842140746
2007-07-01,357.5785201101824,21,387.1214725558111
2007-07-01,303.9794704807702,22,343.0356742397872
2007-07-01,616.8034644983577,23,583.2617586536676
2007-07-01,652.0825989417189,24,574.410932001792
2007-07-01,845.3261607489376,25,806.8119377717935
2007-07-01,363.4171426407808,26,369.4851110167508
2007-07-01,445.20733792111173,27,412.8785395414138
2007-07-01,316.5473528771429,28,315.27047891337696
2007-07-01,366.5838531658511,29,372.99648077342863
2007-07-01,466.14968526073665,30,494.1974218496498
2007-07-01,312.25497572011403,31,331.27923443833106
2007-07-01,482.2801169978134,32,437.8537076886255
2007-07-01,558.6522684891569,33,525.2463839215466
2007-07-01,701.5748208589306,34,633.9112480160171
2007-07-01,407.61502039889064,35,423.92580636415454
2007-07-01,781.1013129123559,36,748.6960319558609
2007-07-01,411.7960678890225,37,436.50818289638755
2007-07-01,298.722236210634,38,326.746715991299
2007-07-01,324.6744185606241,39,338.3695909946716
2007-07-01,248.27752714330342,40,276.07856834579746
2007-07-01,563.0064954611286,41,538.9158136002735
2007-07-01,488.724867714851,42,501.4371918588871
2007-07-01,716.0476775555409,44,642.8767078820483
2007-07-01,419.56440464583557,45,441.6816916216744
2007-07-01,353.66961180579887,46,390.3265834428641
2007-07-01,373.2636331796712,47,406.86937237379425
2007-07-01,273.7472809367398,48,316.41180120534153
2007-07-01,470.25651297293723,49,453.18365728343247
2007-07-01,567.9050008045967,50,557.1081413484078
2007-07-01,573.2117149266871,51,532.9827059393567
2007-07-01,618.3620798349158,53,568.308296970931
2007-07-01,263.9007903978494,54,302.01229592619137
2007-07-01,402.3206762397888,55,390.39842347529924
2007-07-01,344.3550296754163,56,334.54055311415084
2007-10-01,375.47838880688755,1,400.5094842773638
2007-10-01,356.3385422945311,2,379.885964228847
2007-10-01,503.3543950906736,4,435.9930270250501
2007-10-01,319.262067099824,5,324.7524509769135
2007-10-01,714.2896445674203,6,632.920052921342
2007-10-01,445.48830048267456,8,493.71082882084113
2007-10-01,574.7039719792504,9,523.516768995889
2007-10-01,615.6505911220166,10,570.556564606427
2007-10-01,771.3618634937662,11,796.7418622900093
2007-10-01,548.5184787922223,12,463.9807212284676
2007-10-01,405.1867053312514,13,406.6921776702848
2007-10-01,666.7067208983348,15,625.3452794535325
2007-10-01,430.81400467961714,16,439.6015285543835
2007-10-01,459.09582583851056,17,425.517338610267
2007-10-01,315.8880954527981,18,336.52113576009344
2007-10-01,307.7136567932758,19,312.0462928338269
2007-10-01,296.7730575554934,20,310.0332955717431
2007-10-01,362.3918443671364,21,375.2203303462266
2007-10-01,306.0266709697629,22,345.11725600811553
2007-10-01,625.8593362157751,23,579.7477253562932
2007-10-01,650.2834177341352,24,556.2080469538294
2007-10-01,847.74758923783,25,811.7963681502938
2007-10-01,362.99965543590207,26,363.8912512897328
2007-10-01,444.80606356875387,27,414.6160964917474
2007-10-01,321.58167260715425,28,319.9170104770566
2007-10-01,369.1770005837657,29,367.73639201501004
2007-10-01,470.66904476011035,30,456.4463075367345
2007-10-01,312.5637410358755,31,332.5581182695194
2007-10-01,470.92953521815275,32,427.31061336044826
2007-10-01,559.5459081826855,33,526.0747408213402
2007-10-01,700.4464373685935,34,634.2360338103056
2007-10-01,410.38411018457435,35,412.97523178163067
2007-10-01,785.6144128409454,36,744.0818502741711
2007-10-01,416.05287872387896,37,427.10971310594095
2007-10-01,300.3330938154067,38,313.1859157626595
2007-10-01,325.51383809284255,39,328.7310140063022
2007-10-01,251.12520586043732,40,273.10465983977826
2007-10-01,566.4799160896247,41,531.120384365413
2007-10-01,492.1781140099003,42,495.48645703045247
2007-10-01,714.8106254835052,44,675.3065696190968
2007-10-01,426.3856668928957,45,418.44583479069956
2007-10-01,357.4177170492784,46,404.21578656187734
2007-10-01,376.9172884798839,47,407.1546430830281
2007-10-01,276.55403628838974,48,309.8438095158535
2007-10-01,475.14699977693516,49,448.5266640100266
2007-10-01,566.8520453153997,50,513.5320532689616
2007-10-01,573.2526679987282,51,530.1325463829618
2007-10-01,623.5521350159706,53,568.9717444266076
2007-10-01,266.77944195803536,54,293.34209142414
2007-10-01,405.54643024950053,55,394.47569314355263
2007-10-01,347.20897195552,56,385.804370972463
2008-01-01,375.100684118279,1,378.3381566632932
2008-01-01,353.61252897608415,2,366.4216079507903
2008-01-01,483.2433651834681,4,432.46554167260683
2008-01-01,316.6578277831175,5,327.00726824894025
2008-01-01,669.420681856731,6,611.1054848664445
2008-01-01,444.58931418556006,8,491.9663062360371
2008-01-01,569.8978911064625,9,520.6734792642186
2008-01-01,607.1111890088765,10,580.3882659746363
2008-01-01,750.5831062362187,11,807.0768554018343
2008-01-01,522.7347769548256,12,441.28355946043587
2008-01-01,402.6720189970035,13,388.72116169902074
2008-01-01,655.5180301916663,15,604.1616796877703
2008-01-01,429.4306213603212,16,426.45883211572794
2008-01-01,453.82491095154637,17,414.2723336087813
2008-01-01,315.98055068694526,18,328.0314766193767
2008-01-01,307.18826256572623,19,318.45115002327344
2008-01-01,296.6966246395658,20,296.2452559625119
2008-01-01,361.4196867755979,21,377.8739216240533
2008-01-01,304.5407248261435,22,339.00876011602656
2008-01-01,624.166257703398,23,576.7909601016303
2008-01-01,635.6676542093063,24,560.765624662553
2008-01-01,837.3361451913836,25,802.2029124190342
2008-01-01,359.3632272290383,26,361.70046396149814
2008-01-01,443.5056708316843,27,387.057663266556
2008-01-01,319.6871035223611,28,325.76403716595553
2008-01-01,366.9610448351897,29,361.81085234285433
2008-01-01,471.79122519364506,30,488.25477457666653
2008-01-01,312.68036410923276,31,339.82342028223985
2008-01-01,441.73243625261495,32,393.0807119082848
2008-01-01,555.8228416350993,33,517.8558318956865
2008-01-01,690.8103239667553,34,620.0155574997696
2008-01-01,408.8044552496184,35,379.0682003213121
2008-01-01,784.1391078193024,36,740.8497195066793
2008-01-01,416.48847175891905,37,406.1038438248571
2008-01-01,303.34625431107594,38,314.2961861496574
2008-01-01,324.6373833889297,39,328.8613333864223
2008-01-01,250.61715384180474,40,282.6036342329992
2008-01-01,559.2092271159609,41,514.0014423896401
2008-01-01,492.0479674337084,42,481.1751151613847
2008-01-01,701.9299824730027,44,625.5479201929512
2008-01-01,426.1920054277153,45,412.959569118678
2008-01-01,358.7352066489512,46,354.9969689889174
2008-01-01,375.70407644032343,47,402.46552654408913
2008-01-01,276.1689715610336,48,295.2702027415831
2008-01-01,470.59675467857755,49,436.67676200649265
2008-01-01,571.0800474925086,50,495.8007626216429
2008-01-01,566.2159665290892,51,523.6383755920638
2008-01-01,617.2949737095042,53,554.822950423266
2008-01-01,265.27096737716965,54,300.3820654514883
2008-01-01,403.55863628653816,55,382.83658260886153
2008-01-01,346.5934754339345,56,370.7619984319766
2008-04-01,369.0103029456932,1,398.0994752476164
2008-04-01,349.7692251849784,2,368.6501816979021
2008-04-01,449.6841770208014,4,420.7667203901287
2008-04-01,311.7614072316069,5,330.7992856753598
2008-04-01,606.6412620410443,6,596.8630172401419
2008-04-01,436.47570012564574,8,493.4959624445805
2008-04-01,549.6721038670948,9,519.2739986757122
2008-04-01,591.3529973474801,10,536.8395506461884
2008-04-01,722.1850286192937,11,800.8515663128497
2008-04-01,480.7836939829681,12,441.2913688604275
2008-04-01,391.58390618455957,13,381.3968756067329
2008-04-01,634.0798659779423,15,604.9754474179216
2008-04-01,414.4372469635628,16,436.1534579375802
2008-04-01,439.15145050956306,17,404.01680527285987
2008-04-01,309.7424319419238,18,327.71040182042555
2008-04-01,301.8124808041324,19,314.66018164683214
2008-04-01,291.2311042859138,20,311.83943530748127
2008-04-01,356.81131369537906,21,389.2989792443471
2008-04-01,300.3529805947229,22,352.3442042325994
2008-04-01,606.8115370654755,23,598.1424083349787
2008-04-01,606.1790869747313,24,556.649779856779
2008-04-01,800.7426273907581,25,798.6274584803803
2008-04-01,340.4284238447578,26,359.5982228729068
2008-04-01,424.6902359346643,27,394.83236025581385
2008-04-01,313.2087449392713,28,325.921589776699
2008-04-01,357.5289012983387,29,360.1659072437702
2008-04-01,463.43996649448565,30,468.3465238296997
2008-04-01,306.42206896551727,31,332.895021147281
2008-04-01,401.4963451067989,32,386.91156241268936
2008-04-01,534.8581767415887,33,513.4375707075158
2008-04-01,662.7833700963286,34,610.7039512470337
2008-04-01,398.56518218623484,35,374.9579447612203
2008-04-01,759.8036465168227,36,734.6106079820865
2008-04-01,410.63038391735313,37,414.3402597182771
2008-04-01,300.8516431662712,38,347.39848847131765
2008-04-01,315.77503280748294,39,334.1547685613958
2008-04-01,248.8812732095491,40,267.0993482846675
2008-04-01,542.4110903252828,41,527.0390748845648
2008-04-01,479.92015635906745,42,480.00998751964744
2008-04-01,665.7631830238728,44,640.6603002411597
2008-04-01,418.6697975708503,45,419.17861943510957
2008-04-01,354.8409884126763,46,370.6977126930659
2008-04-01,369.71572804690777,47,382.5854427066979
2008-04-01,273.534664246824,48,301.98537120953114
2008-04-01,457.27357810973064,49,423.9152268773227
2008-04-01,556.3614798268883,50,557.0329458721296
2008-04-01,543.3962529666342,51,531.5749508674368
2008-04-01,597.7383107636466,53,562.8361888585671
2008-04-01,261.34783749825493,54,289.07294488722005
2008-04-01,392.62988133463637,55,393.042717280804
2008-04-01,343.25012424961614,56,335.4755689292135
2008-07-01,358.3301416146805,1,373.42592174742896
2008-07-01,337.96736396338963,2,363.8644972127006
2008-07-01,407.898212285415,4,417.7908009130253
2008-07-01,301.52620372478486,5,324.41780643883675
2008-07-01,548.6762934292609,6,599.1059739133032
2008-07-01,418.8234196985565,8,489.000817086582
2008-07-01,521.2561650198078,9,509.2297231049557
2008-07-01,565.3973352761714,10,532.6045769903127
2008-07-01,690.0256272483037,11,790.0355849247753
2008-07-01,432.24785756568457,12,436.0119416254455
2008-07-01,372.7304694686034,13,372.0776294262807
2008-07-01,602.2550339237739,15,618.6782426748906
2008-07-01,393.86681845089015,16,403.0329507578614
2008-07-01,415.28879377077544,17,414.0253720538629
2008-07-01,298.4438194982013,18,329.4805968378862
2008-07-01,292.9455124994308,19,315.94701289442526
2008-07-01,281.4966568006921,20,332.68189025124286
2008-07-01,343.8108027867583,21,380.1725116665374
2008-07-01,290.2320622922453,22,351.0502349363754
2008-07-01,579.9166741040935,23,583.775601211256
2008-07-01,569.0747743727517,24,555.9726684164806
2008-07-01,764.1218596603068,25,801.1151941507969
2008-07-01,319.6515750648877,26,358.72534933725325
2008-07-01,403.07826783844087,27,406.1889689975446
2008-07-01,300.88354446518827,28,317.8975212753025
2008-07-01,344.0726269295569,29,356.63511224632276
2008-07-01,446.3387568872091,30,480.1146433148738
2008-07-01,297.15850097900824,31,335.73628984534747
2008-07-01,353.37928509630706,32,370.38575685536443
2008-07-01,505.23728791949355,33,527.0763431744175
2008-07-01,629.9607886708255,34,615.2253531674475
2008-07-01,380.7518091161605,35,418.62913458635416
2008-07-01,724.1103702017213,36,765.14983633721
2008-07-01,397.02060926187335,37,411.447305612091
2008-07-01,294.48075406402256,38,350.191802184048
2008-07-01,301.32388506898593,39,323.6953167939279
2008-07-01,241.568475023906,40,278.7497680118348
2008-07-01,513.4609462228495,41,504.7938697343884
2008-07-01,461.5602604617276,42,481.9751768475578
2008-07-01,621.6062182960702,44,626.2549135266795
2008-07-01,402.39990528664447,45,411.2019116023499
2008-07-01,346.8217804289422,46,382.3065170274363
2008-07-01,356.3188561540913,47,380.0118853235091
2008-07-01,266.7511971221711,48,297.90966502322607
2008-07-01,433.87830790947584,49,438.88268479007894
2008-07-01,541.0952943855016,50,506.03467864575464
2008-07-01,517.0074732480306,51,516.9948851111116
2008-07-01,567.5276317107599,53,566.938654768366
