Fips,Unemployment Rate,datetime,total_number_hpa,total_number_hpa_seasonality,Population,Apartment_seasonality,Construction_seasonality,Home_seasonality,Investment_seasonality,Mortgage_seasonality,Realtor_seasonality,Real Estate_seasonality,Real Estate Agent_seasonality,Real Estate Listings_seasonality,Rent_seasonality,zillow_seasonality
23,3.9,2016-03-01,280,314.20510912698415,1329906.0601092896,46.70248015873016,5.058333333333333,85.55171957671958,30.983647486772487,65.4042328042328,102.15585317460317,43.154150132275134,11.928273809523807,12.917526455026458,52.248379629629625,61.77622354497355
23,3.9,2016-04-01,457,428.9670138888889,1330181.3333333333,45.97748015873016,20.25,65.21560846560847,7.639203042328042,22.037566137566138,93.59751984126984,33.11248346560846,51.794940476190476,9.553637566137567,39.19560185185185,65.620667989418
23,3.8,2016-05-01,443,361.21999007936506,1330447.7267759563,46.61359126984127,1.022222222222222,57.56283068783068,9.34198082010582,54.54867724867725,93.04196428571429,46.23470568783069,59.9421626984127,18.395304232804236,48.11226851851852,61.35400132275132
23,3.8,2016-06-01,473,353.32415674603175,1330723.0,53.68105158730159,10.508333333333333,66.63108465608465,2.17432208994709,35.05066137566138,79.45505952380952,36.89879298941799,15.163988095238096,15.818320105820105,49.228935185185186,69.76154100529101
23,3.8,2016-07-01,471,409.03546626984127,1330989.3934426229,26.63303571428571,-1.4166666666666672,87.9739417989418,43.683647486772486,17.118121693121694,56.414186507936506,43.58192791005291,41.26994047619047,14.42308201058201,56.378935185185185,60.390112433862434
23,3.7,2016-08-01,391,336.2557043650794,1331264.6666666667,60.27748015873016,30.219444444444445,64.64616402116403,19.878091931216932,22.965343915343915,79.39474206349206,37.87915013227513,4.5727182539682545,68.86752645502645,43.55393518518518,63.10400132275132
23,3.7,2016-09-01,348,286.88368055555554,1331539.9398907104,75.75803571428571,31.78888888888889,48.64616402116402,45.00586970899471,93.85701058201059,68.69751984126984,22.315261243386242,1.7282738095238093,12.817526455026455,45.21782407407407,69.0567791005291
23,3.7,2016-10-01,354,328.3985615079365,1331806.3333333333,28.88581349206349,-4.183333333333333,82.0989417989418,-4.666352513227514,88.82645502645502,92.67529761904763,27.56803902116402,46.636607142857144,8.170304232804234,56.351157407407406,47.198445767195764
23,3.6,2016-11-01,316,347.8360615079365,1332081.6065573771,34.56359126984127,5.738888888888889,72.27671957671957,9.033647486772487,47.85701058201058,96.79196428571429,53.687483465608466,9.658829365079365,54.4619708994709,53.36782407407407,45.115112433862436
23,3.5,2016-12-01,314,411.6664186507936,1332348.0,34.64136904761905,5.072222222222221,71.04338624338624,-3.5996858465608463,66.42089947089947,44.11140873015873,39.56803902116402,28.90327380952381,29.486970899470897,45.601157407407406,66.22900132275132
23,3.5,2017-01-01,208,343.1783234126984,1332636.3424657534,38.899702380952384,-12.661111111111111,93.5989417989418,19.13364748677249,46.35978835978836,88.88918650793651,34.85415013227513,30.46438492063492,10.364748677248675,53.39837962962963,62.29566798941799
23,3.4,2017-02-01,241,375.02951388888886,1332924.6849315069,46.366369047619045,15.602777777777778,68.75449735449736,13.39198082010582,23.554232804232804,90.77529761904762,27.145816798941798,-10.063392857142857,-2.27691798941799,52.34560185185185,58.09844576719577
23,3.4,2017-03-01,315,349.20510912698415,1333185.1232876712,47.70248015873016,67.05833333333334,92.55171957671958,-2.0163525132275124,29.404232804232805,59.15585317460317,34.154150132275134,30.92827380952381,11.917526455026458,51.248379629629625,67.77622354497355
23,3.4,2017-04-01,495,466.9670138888889,1333473.4657534247,45.97748015873016,-4.750000000000001,82.21560846560847,36.63920304232804,66.03756613756613,30.59751984126984,42.11248346560846,22.794940476190476,21.553637566137567,53.19560185185185,61.62066798941799
23,3.4,2017-05-01,365,283.21999007936506,1333752.506849315,33.61359126984127,48.02222222222222,75.56283068783068,41.34198082010582,4.548677248677248,101.04196428571429,26.234705687830687,23.942162698412698,50.395304232804236,48.11226851851852,61.35400132275132
23,3.4,2017-06-01,489,369.32415674603175,1334040.8493150685,59.68105158730159,35.50833333333333,73.63108465608465,40.17432208994709,63.05066137566138,75.45505952380952,27.898792989417988,1.1639880952380954,-9.181679894179895,51.228935185185186,66.76154100529101
23,3.4,2017-07-01,412,350.03546626984127,1334319.8904109588,17.63303571428571,-1.4166666666666672,72.9739417989418,29.683647486772486,21.118121693121694,97.4141865079365,27.58192791005291,8.269940476190474,33.42308201058201,44.378935185185185,42.390112433862434
23,3.4,2017-08-01,505,450.2557043650794,1334608.2328767122,58.27748015873016,4.219444444444446,43.646164021164026,60.87809193121693,5.965343915343915,67.39474206349206,25.879150132275132,29.572718253968254,36.86752645502646,51.55393518518518,57.10400132275132
23,3.4,2017-09-01,417,355.88368055555554,1334896.5753424657,56.75803571428571,5.78888888888889,85.64616402116403,-1.9941302910052912,42.85701058201058,55.69751984126984,48.315261243386246,69.72827380952381,12.817526455026455,49.21782407407407,66.0567791005291
23,3.3,2017-10-01,341,315.3985615079365,1335175.6164383562,27.88581349206349,23.816666666666666,85.0989417989418,-4.666352513227514,25.826455026455026,54.67529761904762,31.56803902116402,10.636607142857143,45.170304232804234,44.351157407407406,56.198445767195764
23,3.2,2017-11-01,503,534.8360615079365,1335463.9589041097,19.563591269841268,35.73888888888889,85.27671957671957,55.03364748677249,11.857010582010581,63.791964285714286,47.687483465608466,102.65882936507937,31.4619708994709,46.36782407407407,46.115112433862436
23,3.1,2017-12-01,283,380.6664186507936,1335743.0,34.64136904761905,18.072222222222223,67.04338624338624,16.400314153439155,-4.579100529100529,52.11140873015873,42.56803902116402,53.90327380952381,-7.513029100529102,51.601157407407406,42.22900132275132
23,3.0,2018-01-01,193,328.1783234126984,1336115.0,35.899702380952384,11.338888888888889,71.5989417989418,23.13364748677249,-5.640211640211641,72.88918650793651,30.85415013227513,72.46438492063493,36.36474867724868,47.39837962962963,52.29566798941799
23,2.9,2018-02-01,291,425.02951388888886,1336487.0,36.366369047619045,-2.3972222222222217,72.75449735449736,87.39198082010581,7.554232804232803,52.77529761904762,38.1458167989418,49.93660714285714,76.723082010582,52.34560185185185,52.09844576719577
23,2.9,2018-03-01,248,282.20510912698415,1336823.0,54.70248015873016,-6.941666666666667,65.55171957671958,-2.0163525132275124,52.404232804232805,73.15585317460317,36.154150132275134,11.928273809523807,18.917526455026458,52.248379629629625,54.77622354497355
23,3.0,2018-04-01,343,314.9670138888889,1337195.0,46.97748015873016,41.25,61.21560846560846,7.639203042328042,8.037566137566138,86.59751984126984,40.11248346560846,1.794940476190476,44.55363756613757,45.19560185185185,54.62066798941799
23,3.1,2018-05-01,429,347.21999007936506,1337555.0,52.61359126984127,1.022222222222222,62.56283068783068,9.34198082010582,29.548677248677247,72.04196428571429,50.23470568783069,53.9421626984127,12.395304232804234,52.11226851851852,65.35400132275133
23,3.2,2018-06-01,467,347.32415674603175,1337927.0,62.68105158730159,38.50833333333333,74.63108465608465,22.17432208994709,39.05066137566138,86.45505952380952,41.89879298941799,27.163988095238096,-9.181679894179895,52.228935185185186,56.76154100529101
23,3.2,2018-07-01,347,285.03546626984127,1338287.0,53.63303571428571,-1.4166666666666672,57.9739417989418,17.683647486772486,95.1181216931217,86.4141865079365,38.58192791005291,17.269940476190474,37.42308201058201,51.378935185185185,49.390112433862434
23,3.3,2018-08-01,375,320.2557043650794,1338659.0,49.27748015873016,14.219444444444445,61.646164021164026,2.878091931216931,29.965343915343915,95.39474206349206,47.87915013227513,4.5727182539682545,34.86752645502646,59.55393518518518,49.10400132275132
23,3.3,2018-09-01,457,395.88368055555554,1339031.0,35.75803571428571,32.78888888888889,70.64616402116403,49.00586970899471,62.85701058201058,60.69751984126984,35.315261243386246,1.7282738095238093,12.817526455026455,58.21782407407407,48.0567791005291
23,3.2,2018-10-01,485,459.3985615079365,1339391.0,38.88581349206349,-4.183333333333333,61.0989417989418,13.333647486772486,24.826455026455026,88.67529761904763,31.56803902116402,10.636607142857143,50.170304232804234,53.351157407407406,59.198445767195764
23,3.2,2018-11-01,335,366.8360615079365,1339763.0,34.56359126984127,5.738888888888889,52.27671957671958,29.033647486772487,18.85701058201058,68.79196428571429,23.687483465608466,9.658829365079365,-1.5380291005291005,48.36782407407407,59.115112433862436
23,3.1,2018-12-01,282,379.6664186507936,1340123.0,54.64136904761905,27.072222222222223,72.04338624338624,42.400314153439155,49.42089947089947,55.11140873015873,39.56803902116402,17.90327380952381,40.4869708994709,51.601157407407406,47.22900132275132
23,3.0,2019-01-01,357,492.1783234126984,1340602.6082191782,47.899702380952384,13.338888888888889,48.5989417989418,51.13364748677249,12.359788359788359,58.88918650793651,44.85415013227513,-4.535615079365079,10.364748677248675,50.39837962962963,68.29566798941799
23,2.8,2019-02-01,380,514.0295138888889,1341082.216438356,47.366369047619045,16.602777777777778,76.75449735449736,90.39198082010581,66.5542328042328,76.77529761904762,45.1458167989418,-10.063392857142857,-2.27691798941799,46.34560185185185,50.09844576719577
23,2.7,2019-03-01,618,652.2051091269841,1341515.410958904,54.70248015873016,16.058333333333334,69.55171957671958,-2.0163525132275124,17.404232804232805,59.15585317460317,44.154150132275134,11.928273809523807,28.917526455026458,51.248379629629625,57.77622354497355
23,2.6,2019-04-01,318,289.9670138888889,1341995.0191780822,31.97748015873016,50.25,64.21560846560847,19.63920304232804,23.037566137566138,88.59751984126984,35.11248346560846,47.794940476190476,54.55363756613757,57.19560185185185,47.62066798941799
23,2.6,2019-05-01,431,349.21999007936506,1342459.1561643835,39.61359126984127,42.02222222222222,64.56283068783068,9.34198082010582,53.54867724867725,58.041964285714286,37.23470568783069,20.942162698412698,94.39530423280424,55.11226851851852,60.35400132275132
23,2.6,2019-06-01,421,301.32415674603175,1342938.7643835617,40.68105158730159,10.508333333333333,63.63108465608465,19.17432208994709,71.05066137566138,47.455059523809524,40.89879298941799,91.1639880952381,90.8183201058201,53.228935185185186,59.76154100529101
23,2.7,2019-07-01,466,404.03546626984127,1343402.901369863,27.63303571428571,29.583333333333332,84.9739417989418,33.683647486772486,9.118121693121694,65.4141865079365,41.58192791005291,72.26994047619047,14.42308201058201,55.378935185185185,53.390112433862434
23,2.7,2019-08-01,478,423.2557043650794,1343882.5095890411,48.27748015873016,22.219444444444445,73.64616402116403,36.87809193121693,22.965343915343915,73.39474206349206,37.87915013227513,73.57271825396825,-1.1324735449735452,51.55393518518518,47.10400132275132
23,2.7,2019-09-01,360,298.88368055555554,1344362.1178082193,42.75803571428571,5.78888888888889,73.64616402116403,16.00586970899471,-6.142989417989418,79.69751984126984,47.315261243386246,75.72827380952381,32.81752645502645,47.21782407407407,60.0567791005291
23,2.7,2019-10-01,439,413.3985615079365,1344826.2547945206,32.88581349206349,27.816666666666666,52.0989417989418,46.333647486772485,0.826455026455027,71.67529761904763,28.56803902116402,10.636607142857143,44.170304232804234,57.351157407407406,58.198445767195764
23,2.7,2019-11-01,277,308.8360615079365,1345305.8630136987,26.563591269841268,20.738888888888887,70.27671957671957,9.033647486772487,35.85701058201058,79.79196428571429,43.687483465608466,9.658829365079365,22.4619708994709,52.36782407407407,61.115112433862436
23,2.8,2019-12-01,189,286.6664186507936,1345770.0,61.64136904761905,5.072222222222221,53.043386243386244,77.40031415343915,47.42089947089947,34.11140873015873,37.56803902116402,59.90327380952381,91.4869708994709,55.601157407407406,52.22900132275132
24,4.7,2005-01-01,1549,1795.483878968254,5550794.627397261,57.26450066137566,6.08953373015873,20.025777116402114,3.3209821428571433,-4.142162698412699,12.536954365079366,47.51011904761905,-0.1940641534391532,-2.2211309523809524,30.426107804232803,-0.13837632275132275
24,4.7,2005-02-01,2602,2858.9481646825398,5554654.25479452,41.83672288359788,-3.285466269841269,50.98411044973545,14.440426587301587,16.43561507936508,54.28417658730159,59.149007936507935,22.783713624338624,34.28164682539683,57.93444113756614,-1.8383763227513228
