Unemployment Rate,total_number_hpa,total_number_hpa_seasonality,Population,Apartment_seasonality,Construction_seasonality,Home_seasonality,Investment_seasonality,Mortgage_seasonality,Realtor_seasonality,Real Estate_seasonality,Real Estate Agent_seasonality,Real Estate Listings_seasonality,Rent_seasonality,zillow_seasonality,Fips,datetime,HPI,HPI_inf,IntRate,CCI
18.6,237,296.57440476190476,3170782.6830601096,54.26453373015873,48.631349206349206,114.33095238095238,5.706597222222221,80.4094246031746,132.64241071428572,123.13189484126985,124.22271825396825,61.052430555555546,175.4640376984127,98.16512896825397,44,2008-04-01,547.39,665.7631830238728,2.25,96.97503
18.1,7060,7106.752976190476,13375004.92896175,165.45858134920636,37.53774801587302,206.89489087301587,35.27991071428572,128.10064484126983,173.05808531746032,141.61453373015874,33.98253968253968,68.70823412698412,226.9112103174603,60.44454365079365,45,2008-04-01,344.23,418.6697975708503,2.25,96.97503
7.800000000000001,531,825.1912202380952,2378639.9945355193,140.3205357142857,18.709374999999998,168.01225198412698,180.39771825396826,51.7609623015873,112.50496031746032,93.2187003968254,123.73219246031745,77.79057539682539,87.09875992063492,-3.5595238095238106,46,2008-04-01,291.75,354.8409884126763,2.25,96.97503
16.3,5859,5971.863095238095,18563218.857923497,133.85714285714286,83.28407738095238,180.1093253968254,84.97420634920636,103.22941468253967,149.00089285714284,127.09885912698412,55.87137896825397,39.132242063492065,182.18194444444444,102.31661706349206,47,2008-04-01,303.98,369.71572804690777,2.25,96.97503
12.899999999999999,35923,36894.787202380954,71735780.43169399,207.97217261904763,45.8390376984127,160.8562003968254,65.99196428571429,89.45813492063492,165.70684523809524,101.50347222222223,51.372668650793656,52.858333333333334,166.7905753968254,74.03209325396826,48,2008-04-01,224.9,273.534664246824,2.25,96.97503
8.6,2392,3036.248511904762,7826057.868852459,146.04930555555555,124.84905753968252,156.03844246031747,44.26235119047619,50.08621031746032,147.71547619047618,188.39151785714284,38.77713293650793,38.557787698412696,188.35024801587304,159.51661706349205,49,2008-04-01,375.97,457.27357810973064,2.25,96.97503
12.3,258,353.5342261904762,1870779.830601093,63.269246031746036,4.427579365079362,133.56314484126983,4.2624999999999975,140.71428571428572,107.37688492063492,251.8624007936508,-15.879960317460318,185.16934523809522,81.99375,43.20843253968254,50,2008-04-01,457.44,556.3614798268883,2.25,96.97503
11.0,8247,8349.814732142857,23294473.398907103,158.5421626984127,39.30520833333333,135.84444444444443,39.37688492063492,78.11314484126984,101.9219742063492,110.48606150793651,22.10982142857143,49.57251984126984,152.64603174603175,65.95540674603174,51,2008-04-01,446.78,543.3962529666342,2.25,96.97503
13.899999999999999,7021,7962.261904761905,19435357.98360656,181.36205357142856,64.32281746031745,146.8905753968254,72.10213293650794,100.69295634920636,89.95823412698412,162.5831845238095,75.94871031746031,94.79771825396824,172.98710317460316,287.0232142857143,53,2008-04-01,491.46,597.7383107636466,2.25,96.97503
13.8,849,916.2522321428571,5505302.098360656,93.39821428571429,84.2889880952381,128.88462301587302,4.997718253968256,78.90376984126985,82.84151785714286,101.60525793650794,6.683630952380954,60.0093253968254,81.61914682539683,67.77901785714286,54,2008-04-01,214.88,261.34783749825493,2.25,96.97503
13.2,2709,4149.0171130952385,16847518.07103825,151.7059523809524,33.56617063492063,122.50902777777779,44.0390376984127,51.76086309523809,127.12222222222222,91.11909722222222,10.651289682539684,12.71438492063492,130.5233134920635,41.25014880952381,55,2008-04-01,322.82,392.62988133463637,2.25,96.97503
7.800000000000001,434,554.6681547619048,1610242.010928962,96.20858134920636,73.66790674603175,171.60337301587302,23.320634920634923,-26.96815476190476,144.7450396825397,224.8657738095238,94.23333333333333,69.39474206349206,117.61468253968255,92.76125992063493,56,2008-04-01,282.22,343.25012424961614,2.25,96.97503
16.0,4443,4124.259672619048,14075165.524590164,171.00183531746032,80.37648809523809,173.9842757936508,58.82901785714286,101.96547619047618,113.44692460317461,136.0690476190476,150.23561507936506,149.41061507936507,182.18308531746032,4.271775793650794,1,2008-07-01,301.09,358.3301416146805,2.25,96.64916
19.2,312,171.2485119047619,2049833.975409836,89.78655753968255,-20.004265873015875,154.80277777777778,7.452331349206348,68.90808531746032,72.69548611111111,114.47038690476191,19.67475198412699,17.15763888888889,120.02911706349207,54.35793650793651,2,2008-07-01,283.98,337.96736396338963,2.25,96.64916
15.600000000000001,8565,7346.520833333334,18643740.31420765,154.19340277777778,72.77162698412698,205.34563492063492,64.56289682539682,73.20168650793651,142.8406746031746,138.93125,84.17167658730159,40.64548611111111,267.9348214285714,232.37867063492064,4,2008-07-01,342.74,407.898212285415,2.25,96.64916
15.1,2633,2427.0788690476193,8578294.612021858,109.43229166666667,67.05783730158731,172.40763888888887,111.12881944444445,113.26736111111111,182.35213293650793,172.36284722222223,88.5515376984127,97.53139880952381,193.5312996031746,41.004960317460316,5,2008-07-01,253.36,301.52620372478486,2.25,96.64916
20.1,20232,17239.73511904762,109192981.8579235,144.69494047619048,30.581498015873017,124.72351190476189,81.9875496031746,77.05719246031747,105.46989087301587,108.12053571428572,45.052728174603175,40.395089285714285,171.10119047619048,213.9450396825397,6,2008-07-01,461.03,548.6762934292609,2.25,96.64916
13.600000000000001,6299,5611.5297619047615,14518814.202185793,124.87380952380953,64.08893849206349,166.96760912698412,83.12108134920635,70.78715277777778,123.14290674603174,142.09107142857144,30.695833333333336,77.83769841269842,220.79136904761904,154.29508928571428,8,2008-07-01,351.92,418.8234196985565,2.25,96.64916
15.899999999999999,1677,1514.9583333333333,10604671.237704918,166.9405753968254,32.29826388888889,154.6095734126984,116.32579365079364,61.60848214285714,214.2656746031746,173.21051587301588,51.53705357142857,84.69320436507937,166.86116071428572,163.0985615079365,9,2008-07-01,437.99,521.2561650198078,2.25,96.64916
13.4,919,802.219494047619,2630386.6857923497,204.69970238095237,21.454117063492063,115.31339285714286,111.74548611111112,78.10421626984127,271.9529265873016,125.4530753968254,-9.734722222222219,41.76398809523809,173.3435515873016,113.45079365079366,10,2008-07-01,475.08,565.3973352761714,2.25,96.64916
19.3,189,303.68526785714283,1730494.0327868853,217.91150793650795,63.592509920634924,125.20099206349207,146.69652777777776,109.79801587301588,129.55912698412698,120.25104166666667,95.8905753968254,43.142857142857146,167.18472222222223,130.53531746031746,11,2008-07-01,579.8,690.0256272483037,2.25,96.64916
15.600000000000001,18310,16838.059523809523,55302636.90437158,207.22752976190475,101.15198412698413,184.59489087301586,92.01785714285714,91.83095238095238,155.13358134920634,120.24677579365078,55.612450396825395,52.66438492063492,300.0073908730159,142.3484126984127,12,2008-07-01,363.2,432.24785756568457,2.25,96.64916
18.6,10213,9054.905505952382,28243321.199453555,194.13859126984127,67.8514384920635,193.9345238095238,70.1782242063492,97.28690476190476,140.68328373015873,116.27604166666666,78.41329365079365,61.827083333333334,215.52018849206348,80.44568452380952,13,2008-07-01,313.19,372.7304694686034,2.25,96.64916
10.8,1491,1422.6875,3967674.9071038254,74.04340277777777,70.4108630952381,122.66269841269842,68.36210317460316,74.18164682539683,108.62688492063492,142.65848214285714,107.69414682539681,100.84265873015873,116.44945436507936,66.4126984126984,15,2008-07-01,506.05,602.2550339237739,2.25,96.64916
13.899999999999999,2597,2117.0119047619046,4551793.838797814,103.17549603174604,201.1548611111111,203.2512896825397,182.72033730158728,40.65183531746032,91.20337301587301,196.79176587301586,44.30625,93.53085317460318,200.22594246031747,93.5625992063492,16,2008-07-01,330.95,393.86681845089015,2.25,96.64916
18.4,7301,6510.071428571429,38151493.09289618,197.02013888888888,52.9937996031746,123.0703869047619,114.77068452380952,80.41160714285714,145.98834325396825,111.88323412698412,58.351438492063494,51.28100198412699,162.95411706349205,78.41582341269842,17,2008-07-01,348.95,415.28879377077544,2.25,96.64916
15.899999999999999,5485,4671.953125,19195243.99180328,169.48035714285714,46.67842261904762,155.9453373015873,38.65436507936508,79.13938492063492,87.31230158730159,71.81850198412698,57.48179563492063,86.56071428571428,177.42380952380952,8.106894841269842,18,2008-07-01,250.77,298.4438194982013,2.25,96.64916
11.7,2416,1891.389136904762,9019514.56284153,159.48169642857144,14.632093253968254,133.28839285714287,34.9640873015873,116.48199404761905,88.22157738095238,86.74439484126984,-10.826289682539684,3.0783730158730167,139.6377976190476,46.27366071428571,19,2008-07-01,246.15,292.9455124994308,2.25,96.64916
12.9,1657,1476.079613095238,8381685.565573771,115.29444444444445,24.064285714285713,197.7907738095238,61.25500992063492,68.61150793650793,94.64578373015873,145.98526785714284,-6.1328869047619055,51.331894841269836,151.64166666666665,-3.8839285714285707,20,2008-07-01,236.53,281.4966568006921,2.25,96.64916
17.6,3148,2724.622767857143,12811478.136612022,145.596626984127,39.797519841269846,132.35997023809523,7.211160714285715,97.3015873015873,97.77405753968253,95.17792658730158,-8.063839285714288,51.16860119047619,174.40734126984128,21.469345238095237,21,2008-07-01,288.89,343.8108027867583,2.25,96.64916
12.9,4863,4545.366071428572,13201667.275956284,131.64905753968253,81.7095734126984,160.52098214285715,46.15481150793651,57.78650793650793,129.28874007936508,146.99315476190475,16.49543650793651,60.256795634920636,180.93010912698412,0.8450396825396825,22,2008-07-01,243.87,290.2320622922453,2.25,96.64916
14.8,1297,1067.5111607142858,3985451.5109289614,177.27212301587304,6.780555555555554,170.4095238095238,19.15550595238095,44.63690476190476,86.09454365079364,106.24598214285714,-5.098908730158731,34.76726190476191,123.53680555555556,9.73621031746032,23,2008-07-01,487.28,579.9166741040935,2.25,96.64916
12.0,3909,3302.1272321428573,16999627.13934426,202.45004960317462,83.43586309523809,174.23189484126985,183.38060515873016,134.80724206349205,172.43963293650793,131.72837301587302,105.97991071428571,64.63184523809524,172.90391865079366,107.97872023809524,24,2008-07-01,478.17,569.0747743727517,2.25,96.64916
14.8,4063,3613.909226190476,19341385.896174863,151.95426587301586,51.218402777777776,91.82053571428571,40.772420634920636,105.40297619047618,106.93839285714286,130.90208333333334,101.17916666666667,54.48968253968254,126.41473214285713,171.1889880952381,25,2008-07-01,642.06,764.1218596603068,2.25,96.64916
22.9,3835,2960.731398809524,29935932.560109288,123.74618055555555,50.9438988095238,150.00188492063492,64.29335317460317,43.3124503968254,113.44241071428571,104.64280753968254,36.980109126984125,60.95109126984127,182.65496031746034,54.60654761904762,26,2008-07-01,268.59,319.6515750648877,2.25,96.64916
15.3,3646,3014.1465773809523,15671323.357923497,166.12604166666665,76.71542658730158,154.5517361111111,105.80505952380952,67.26121031746032,110.31954365079366,106.40510912698413,43.14285714285714,69.57450396825396,193.40510912698414,65.17519841269842,27,2008-07-01,338.69,403.07826783844087,2.25,96.64916
19.3,2725,2383.8028273809523,8809343.420765027,192.5655753968254,-9.217311507936508,160.98621031746032,-4.533680555555556,70.59856150793651,88.25833333333333,117.69394841269842,-12.292509920634922,74.78516865079365,153.11755952380952,68.30763888888889,28,2008-07-01,252.82,300.88354446518827,2.25,96.64916
17.4,3680,3224.469494047619,17708166.404371586,164.37896825396825,27.378373015873017,165.62842261904763,95.49558531746032,67.04250992063493,128.4780753968254,127.79345238095239,111.30868055555555,81.6529761904762,190.74831349206352,74.92872023809524,29,2008-07-01,289.11,344.0726269295569,2.25,96.64916
12.899999999999999,815,665.0364583333333,2908738.2540983604,66.0735615079365,82.42063492063492,160.69489087301588,76.0203373015873,85.54826388888888,101.59588293650793,282.7268849206349,81.21736111111112,190.67480158730157,86.9329861111111,25.3859126984127,30,2008-07-01,375.04,446.3387568872091,2.25,96.64916
9.3,1975,1633.9806547619046,5366474.825136612,86.20372023809524,10.397668650793651,134.3967757936508,107.42594246031746,61.763293650793656,123.37609126984127,113.02445436507936,28.065128968253966,66.1126488095238,149.83189484126984,21.398511904761907,31,2008-07-01,249.69,297.15850097900824,2.25,96.64916
18.6,4917,4301.418154761905,7868841.699453552,193.78814484126985,14.449107142857143,208.95267857142858,83.8140873015873,126.42420634920634,137.04295634920635,142.7749007936508,172.85535714285714,84.01468253968252,272.0981646825397,257.47757936507935,32,2008-07-01,296.93,353.37928509630706,2.25,96.64916
10.6,1008,883.328869047619,3941822.901639344,113.55639880952381,41.96329365079365,151.91369047619048,40.49255952380952,174.3074900793651,131.51235119047618,138.040376984127,85.04900793650793,22.9718253968254,164.65694444444443,30.049007936507937,33,2008-07-01,424.53,505.23728791949355,2.25,96.64916
15.0,6641,5869.466517857143,26075115.887978144,177.98869047619047,66.36334325396825,123.42668650793652,92.83913690476192,83.94444444444444,172.62465277777778,119.92718253968255,126.62862103174604,56.408878968253966,165.54161706349205,88.87147817460317,34,2008-07-01,529.33,629.9607886708255,2.25,96.64916
12.0,1828,1648.029017857143,5995921.868852459,104.49930555555555,128.40381944444445,205.14280753968254,2.574950396825397,142.5235615079365,134.15515873015875,154.14945436507935,57.949801587301586,76.23695436507937,163.41666666666666,21.2046626984127,35,2008-07-01,319.93,380.7518091161605,2.25,96.64916
15.100000000000001,29254,25555.38988095238,57497021.82240437,192.53229166666665,36.50952380952381,98.1327380952381,91.23794642857143,53.99523809523809,99.63382936507936,140.61532738095238,63.75505952380952,60.52886904761905,162.15654761904761,87.55044642857143,36,2008-07-01,608.44,724.1103702017213,2.25,96.64916
16.5,15559,14456.126488095239,27593114.50819672,182.60719246031746,104.28159722222222,204.67286706349205,70.31760912698412,103.15545634920636,157.48229166666667,146.04722222222222,120.87103174603175,73.5263392857143,205.99756944444445,71.34811507936507,37,2008-07-01,333.6,397.02060926187335,2.25,96.64916
9.0,876,482.59375,1964393.2650273223,51.502480158730165,14.866269841269844,101.5640873015873,10.338591269841267,-1.212896825396828,56.92003968253968,98.6798115079365,-4.7160714285714285,-4.9456349206349195,138.1719246031746,35.461706349206345,38,2008-07-01,247.44,294.48075406402256,2.25,96.64916
18.5,6737,5977.130952380952,34520037.36338798,145.6343253968254,38.46855158730159,128.31170634920636,26.072271825396825,33.76473214285714,147.16264880952383,98.15238095238095,32.94404761904762,55.78045634920635,170.12599206349205,64.62554563492063,39,2008-07-01,253.19,301.32388506898593,2.25,96.64916
9.9,2526,2235.5223214285716,10946283.445355192,200.02088293650795,146.33055555555555,229.43209325396828,-0.41517857142857295,114.36602182539683,144.5015376984127,131.08005952380952,117.89637896825397,68.03501984126984,207.08665674603174,48.70243055555555,40,2008-07-01,202.98,241.568475023906,2.25,96.64916
16.3,3692,3412.815476190476,11225101.456284152,156.7266369047619,88.475,141.99856150793653,118.14141865079367,64.78045634920635,71.40729166666667,135.26418650793653,91.19300595238094,97.89375000000001,166.47088293650793,222.1328869047619,41,2008-07-01,431.44,513.4609462228495,2.25,96.64916
15.0,7163,6276.668154761905,37752179.95081967,160.40882936507938,35.41617063492063,127.6577380952381,84.83407738095238,89.4953373015873,158.60987103174602,138.4112103174603,64.1172619047619,102.74494047619048,143.70133928571428,91.95252976190477,42,2008-07-01,387.83,461.5602604617276,2.25,96.64916
20.9,384,372.7886904761905,3169058.158469945,175.89806547619048,-5.346825396825398,135.42103174603173,29.45520833333334,74.47172619047619,111.40054563492063,96.85709325396826,-6.212599206349207,72.38993055555555,153.61344246031746,43.524057539682545,44,2008-07-01,522.31,621.6062182960702,2.25,96.64916
19.8,8066,7338.0327380952385,13438321.535519125,170.32703373015872,177.27842261904763,204.6486607142857,25.80749007936508,72.93139880952381,138.48963293650795,161.14250992063492,152.27460317460316,84.4169642857143,220.1858134920635,93.98581349206349,45,2008-07-01,338.12,402.39990528664447,2.25,96.64916
8.4,1600,1281.3311011904761,2384235.0027322406,166.3467261904762,144.64131944444443,151.00213293650793,14.654067460317458,61.10877976190477,53.73234126984127,89.98834325396825,-0.6382440476190467,151.98382936507937,90.90094246031747,-8.251984126984128,46,2008-07-01,291.42,346.8217804289422,2.25,96.64916
18.3,5547,5055.952380952381,18616688.071038254,149.4202380952381,43.86999007936508,173.6720238095238,66.16349206349207,64.8312003968254,142.36398809523808,132.8200892857143,92.4608630952381,78.29494047619048,187.59305555555557,59.70014880952381,47,2008-07-01,299.4,356.3188561540913,2.25,96.64916
13.600000000000001,36262,32690.93898809524,72091617.28415301,219.73625992063492,46.99955357142857,150.62584325396824,89.23244047619048,40.556150793650794,121.80168650793651,110.97569444444446,87.54310515873016,60.675,179.16994047619048,67.39260912698413,48,2008-07-01,224.14,266.7511971221711,2.25,96.64916
9.3,3595,3036.391369047619,7874752.565573771,103.31875,134.71671626984127,150.74022817460317,62.012946428571425,89.42470238095238,77.47301587301587,174.68377976190476,11.9797123015873,76.9266369047619,188.57425595238095,120.45848214285715,49,2008-07-01,364.57,433.87830790947584,2.25,96.64916
13.100000000000001,463,388.17410714285717,1871279.5846994536,125.88670634920635,9.63670634920635,196.47445436507937,-6.768055555555554,109.59603174603176,186.8249007936508,208.96001984126985,4.4704365079365065,-15.896924603174602,134.14375,100.66359126984128,50,2008-07-01,454.66,541.0952943855016,2.25,96.64916
12.0,7344,6638.284970238095,23356007.30054645,135.03184523809523,52.78993055555556,110.80833333333334,72.65267857142857,70.06334325396826,83.56463293650793,99.10570436507936,87.05109126984127,54.49910714285714,139.51746031746032,78.10322420634921,51,2008-07-01,434.42,517.0074732480306,2.25,96.64916
15.0,8898,7962.002976190476,19510428.50819672,175.1499503968254,80.11488095238096,150.6171626984127,56.05193452380952,65.5266865079365,77.45585317460318,158.8421130952381,69.40109126984127,46.40962301587302,191.59702380952382,253.45535714285714,53,2008-07-01,476.87,567.5276317107599,2.25,96.64916
13.200000000000001,839,750.2403273809524,5509969.950819672,99.74702380952382,-3.6641865079365106,90.03779761904764,2.0568452380952382,4.174801587301586,26.75877976190476,99.17867063492065,74.30744047619046,147.3970238095238,106.52311507936508,76.01016865079364,54,2008-07-01,211.33,251.50589135285279,2.25,96.64916
13.4,5100,4202.817708333334,16870059.964480877,132.83769841269842,40.52093253968253,132.13125,51.796775793650795,75.88685515873016,132.97222222222223,94.26770833333333,43.93501984126984,34.85128968253969,123.46617063492064,62.40233134920635,55,2008-07-01,317.11,377.39569964937846,2.25,96.64916
8.1,878,749.7544642857142,1618571.4945355193,112.63814484126985,30.29905753968254,205.15654761904761,8.690873015873018,98.17946428571429,100.61488095238096,210.71934523809523,10.925,-1.0870039682539705,152.51984126984127,95.20510912698413,56,2008-07-01,280.33,333.6234634124129,2.25,96.64916
18.5,3080,3027.622767857143,14109252.0,223.62624007936506,5.888392857142862,195.8904265873016,94.04032738095238,80.41428571428571,159.03065476190477,150.2436507936508,46.16220238095238,64.89553571428571,137.08804563492063,23.31125992063492,1,2008-10-01,302.69,363.9247705662356,1.25,96.62759
19.6,274,221.42708333333331,2055210.0,90.34151785714286,-1.135615079365083,219.65277777777777,3.7945932539682534,175.00749007936508,108.28576388888888,147.62931547619047,115.31582341269842,50.69930555555556,118.7328869047619,42.29087301587302,2,2008-10-01,286.68,344.6759167000179,1.25,96.62759
18.7,5940,5852.729166666667,18728405.0,208.253125,138.02797619047618,223.75238095238095,122.7688492063492,100.91240079365079,145.6688492063492,149.7423611111111,55.2937003968254,87.32743055555557,237.9217261904762,219.7580357142857,4,2008-10-01,330.66,397.5531554905397,1.25,96.62759
16.3,2030,1932.483630952381,8597758.0,197.56423611111111,119.53720238095238,270.31041666666664,32.83576388888889,61.97291666666668,102.57614087301587,170.25590277777778,-4.018105158730158,36.50897817460317,226.25530753968255,30.230753968253964,5,2008-10-01,254.64,306.15416292902387,1.25,96.62759
22.9,12925,13586.863095238095,109458985.0,152.2405753968254,44.45153769841269,119.32827380952381,69.84489087301587,85.8577876984127,108.29707341269841,102.30982142857142,45.67872023809524,59.15441468253968,148.7107142857143,179.66369047619048,6,2008-10-01,445.14,535.1926802003836,1.25,96.62759
15.0,4821,4477.866071428572,14583328.0,154.7170634920635,130.93239087301586,182.3182043650794,52.521676587301585,136.40243055555555,129.38477182539683,136.50853174603174,69.95416666666667,96.40039682539683,181.22232142857143,127.9655257936508,8,2008-10-01,352.86,424.2442582906667,1.25,96.62759
17.6,1218,1091.017857142857,10618428.0,124.49017857142857,71.40798611111111,126.40977182539683,84.9515873015873,96.49717261904763,137.85773809523812,158.5363095238095,89.16264880952382,49.659672619047626,135.15739087301588,122.70233134920635,9,2008-10-01,434.32,522.1837733401416,1.25,96.62759
15.899999999999999,886,816.859375,2639497.0,145.21676587301587,-30.30322420634921,123.0344246031746,14.28576388888889,17.744890873015873,129.50828373015872,144.19712301587302,-3.6847222222222222,124.7564484126984,135.98085317460317,29.06547619047619,10,2008-10-01,469.56,564.5528932805233,1.25,96.62759
21.0,152,126.89062500000001,1734876.0,182.48690476190478,36.82564484126984,156.28948412698412,76.14375,96.96825396825398,106.36825396825397,110.37187499999999,35.15684523809524,64.53849206349207,127.39583333333334,109.7734126984127,11,2008-10-01,573.42,689.4239715157119,1.25,96.62759
18.3,15957,15581.636904761905,55422452.0,193.74915674603173,120.37619047619047,200.22762896825398,66.51071428571429,103.6952380952381,177.16473214285713,111.7890376984127,41.696775793650794,56.11279761904762,267.4095734126984,164.60515873015873,12,2008-10-01,344.75,414.4935896551248,1.25,96.62759
20.9,8079,8116.965029761905,28359674.0,209.36398809523808,95.4282242063492,212.68849206349205,63.002628968253966,104.38769841269841,119.56760912698412,115.04131944444444,43.32797619047619,72.36041666666667,186.2719742063492,56.73477182539682,13,2008-10-01,311.87,374.9619022646665,1.25,96.62759
12.8,1046,1032.235119047619,3980101.0,142.91145833333334,52.60193452380952,92.02261904761905,50.06726190476191,126.60426587301588,111.42251984126983,149.8749503968254,51.605654761904766,85.90892857142858,119.83258928571428,50.058730158730164,15,2008-10-01,496.94,597.4719200673466,1.25,96.62759
16.9,1862,1548.8720238095239,4573745.0,149.56279761904761,184.22986111111112,207.8282738095238,7.016369047619046,141.12901785714286,161.2609126984127,187.17867063492065,34.05902777777778,200.64156746031745,207.41820436507936,16.78561507936508,16,2008-10-01,331.1,398.08216833883057,1.25,96.62759
20.2,5892,5350.738095238095,38189942.0,191.11180555555558,98.39002976190477,134.24320436507935,72.57921626984127,59.57946428571429,144.12703373015873,99.58521825396825,56.02822420634921,86.38874007936508,147.49122023809525,86.9187996031746,17,2008-10-01,347.83,418.1966795931604,1.25,96.62759
